,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
74283,OWID_ENG,Europe,England,2020-03-20,,,,,,,,,,,,,,,,1580.0,27.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74284,OWID_ENG,Europe,England,2020-03-21,,,,,,,,,,,,,,,,2152.0,38.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74285,OWID_ENG,Europe,England,2020-03-22,,,,,,,,,,,,,,,,2670.0,47.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74286,OWID_ENG,Europe,England,2020-03-23,,,,,,,,,,,,,,,,3183.0,56.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74287,OWID_ENG,Europe,England,2020-03-24,,,,,,,,,,,,,,,,3598.0,63.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74288,OWID_ENG,Europe,England,2020-03-25,,,,,,,,,,,,,,,,4402.0,77.843,,,7340.0,129.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74289,OWID_ENG,Europe,England,2020-03-26,,,,,,,,,,,,,,,,5226.0,92.414,,,8393.0,148.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74290,OWID_ENG,Europe,England,2020-03-27,,,,,,,,,,,,,,,,6462.0,114.271,,,9633.0,170.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74291,OWID_ENG,Europe,England,2020-03-28,,,,,,,,,,,,,,,,7269.0,128.541,,,10729.0,189.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74292,OWID_ENG,Europe,England,2020-03-29,,,,,,,,,,,,,,,,8424.0,148.966,,,12056.0,213.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74293,OWID_ENG,Europe,England,2020-03-30,,,,,,,,,,,,,,,,9852.0,174.218,,,13745.0,243.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74294,OWID_ENG,Europe,England,2020-03-31,,,,,,,,,,,,,,,,11154.0,197.241,,,14648.0,259.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74295,OWID_ENG,Europe,England,2020-04-01,,,,,,,,,,,,,,,,12059.0,213.245,,,15992.0,282.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74296,OWID_ENG,Europe,England,2020-04-02,,,,,,,,,,,,,,1494.0,26.419,12135.0,214.589,,,17285.0,305.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74297,OWID_ENG,Europe,England,2020-04-03,,,,,,,,,,,,,,1788.0,31.618,13635.0,241.114,,,17918.0,316.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74298,OWID_ENG,Europe,England,2020-04-04,,,,,,,,,,,,,,1950.0,34.483,15469.0,273.546,,,18638.0,329.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74299,OWID_ENG,Europe,England,2020-04-05,,,,,,,,,,,,,,2097.0,37.082,16657.0,294.553,,,19044.0,336.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74300,OWID_ENG,Europe,England,2020-04-06,,,,,,,,,,,,,,2264.0,40.035,17154.0,303.342,,,18906.0,334.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74301,OWID_ENG,Europe,England,2020-04-07,,,,,,,,,,,,,,2472.0,43.714,17814.0,315.013,,,19203.0,339.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74302,OWID_ENG,Europe,England,2020-04-08,,,,,,,,,,,,,,2561.0,45.287,18152.0,320.99,,,18723.0,331.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74303,OWID_ENG,Europe,England,2020-04-09,,,,,,,,,,,,,,2546.0,45.022,18423.0,325.782,,,18131.0,320.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74304,OWID_ENG,Europe,England,2020-04-10,,,,,,,,,,,,,,2820.0,49.867,18669.0,330.133,,,17763.0,314.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74305,OWID_ENG,Europe,England,2020-04-11,,,,,,,,,,,,,,2865.0,50.663,18604.0,328.983,,,17125.0,302.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74306,OWID_ENG,Europe,England,2020-04-12,,,,,,,,,,,,,,2881.0,50.946,18974.0,335.526,,,16324.0,288.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74307,OWID_ENG,Europe,England,2020-04-13,,,,,,,,,,,,,,2872.0,50.787,18621.0,329.284,,,15557.0,275.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74308,OWID_ENG,Europe,England,2020-04-14,,,,,,,,,,,,,,2849.0,50.38,18552.0,328.064,,,14672.0,259.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74309,OWID_ENG,Europe,England,2020-04-15,,,,,,,,,,,,,,2847.0,50.345,17934.0,317.135,,,13661.0,241.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74310,OWID_ENG,Europe,England,2020-04-16,,,,,,,,,,,,,,2838.0,50.186,17783.0,314.465,,,13098.0,231.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74311,OWID_ENG,Europe,England,2020-04-17,,,,,,,,,,,,,,2780.0,49.16,16728.0,295.809,,,12576.0,222.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74312,OWID_ENG,Europe,England,2020-04-18,,,,,,,,,,,,,,2868.0,50.716,16850.0,297.966,,,12032.0,212.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74313,OWID_ENG,Europe,England,2020-04-19,,,,,,,,,,,,,,2820.0,49.867,16928.0,299.346,,,11716.0,207.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74314,OWID_ENG,Europe,England,2020-04-20,,,,,,,,,,,,,,2780.0,49.16,16654.0,294.5,,,11326.0,200.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74315,OWID_ENG,Europe,England,2020-04-21,,,,,,,,,,,,,,2701.0,47.763,16517.0,292.078,,,10962.0,193.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74316,OWID_ENG,Europe,England,2020-04-22,,,,,,,,,,,,,,2646.0,46.79,16018.0,283.254,,,10664.0,188.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74317,OWID_ENG,Europe,England,2020-04-23,,,,,,,,,,,,,,2563.0,45.323,15402.0,272.361,,,10176.0,179.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74318,OWID_ENG,Europe,England,2020-04-24,,,,,,,,,,,,,,2414.0,42.688,14642.0,258.921,,,9779.0,172.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74319,OWID_ENG,Europe,England,2020-04-25,,,,,,,,,,,,,,2405.0,42.529,14202.0,251.141,,,9448.0,167.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74320,OWID_ENG,Europe,England,2020-04-26,,,,,,,,,,,,,,2309.0,40.831,14174.0,250.645,,,9181.0,162.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74321,OWID_ENG,Europe,England,2020-04-27,,,,,,,,,,,,,,2194.0,38.798,14255.0,252.078,,,9003.0,159.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74322,OWID_ENG,Europe,England,2020-04-28,,,,,,,,,,,,,,2093.0,37.011,13565.0,239.876,,,8804.0,155.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74323,OWID_ENG,Europe,England,2020-04-29,,,,,,,,,,,,,,2045.0,36.163,13224.0,233.846,,,8789.0,155.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74324,OWID_ENG,Europe,England,2020-04-30,,,,,,,,,,,,,,1991.0,35.208,12922.0,228.506,,,8727.0,154.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74325,OWID_ENG,Europe,England,2020-05-01,,,,,,,,,,,,,,1954.0,34.553,12623.0,223.218,,,8531.0,150.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74326,OWID_ENG,Europe,England,2020-05-02,,,,,,,,,,,,,,1844.0,32.608,12314.0,217.754,,,8431.0,149.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74327,OWID_ENG,Europe,England,2020-05-03,,,,,,,,,,,,,,1795.0,31.742,12119.0,214.306,,,8267.0,146.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74328,OWID_ENG,Europe,England,2020-05-04,,,,,,,,,,,,,,1724.0,30.486,12020.0,212.555,,,7986.0,141.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74329,OWID_ENG,Europe,England,2020-05-05,,,,,,,,,,,,,,1662.0,29.39,11754.0,207.851,,,7649.0,135.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74330,OWID_ENG,Europe,England,2020-05-06,,,,,,,,,,,,,,1610.0,28.47,11227.0,198.532,,,7394.0,130.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74331,OWID_ENG,Europe,England,2020-05-07,,,,,,,,,,,,,,1493.0,26.401,10726.0,189.673,,,7165.0,126.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74332,OWID_ENG,Europe,England,2020-05-08,,,,,,,,,,,,,,1446.0,25.57,10249.0,181.238,,,6827.0,120.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74333,OWID_ENG,Europe,England,2020-05-09,,,,,,,,,,,,,,1398.0,24.721,10176.0,179.947,,,6645.0,117.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74334,OWID_ENG,Europe,England,2020-05-10,,,,,,,,,,,,,,1362.0,24.085,9893.0,174.943,,,6357.0,112.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74335,OWID_ENG,Europe,England,2020-05-11,,,,,,,,,,,,,,1316.0,23.271,10109.0,178.762,,,6160.0,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74336,OWID_ENG,Europe,England,2020-05-12,,,,,,,,,,,,,,1247.0,22.051,9791.0,173.139,,,6045.0,106.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74337,OWID_ENG,Europe,England,2020-05-13,,,,,,,,,,,,,,1198.0,21.185,9602.0,169.797,,,5809.0,102.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74338,OWID_ENG,Europe,England,2020-05-14,,,,,,,,,,,,,,1162.0,20.548,9231.0,163.236,,,5574.0,98.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74339,OWID_ENG,Europe,England,2020-05-15,,,,,,,,,,,,,,1200.0,21.22,9079.0,160.548,,,5569.0,98.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74340,OWID_ENG,Europe,England,2020-05-16,,,,,,,,,,,,,,1101.0,19.469,8643.0,152.838,,,5442.0,96.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74341,OWID_ENG,Europe,England,2020-05-17,,,,,,,,,,,,,,1064.0,18.815,8611.0,152.272,,,5359.0,94.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74342,OWID_ENG,Europe,England,2020-05-18,,,,,,,,,,,,,,1010.0,17.86,8668.0,153.28,,,5226.0,92.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74343,OWID_ENG,Europe,England,2020-05-19,,,,,,,,,,,,,,976.0,17.259,8518.0,150.628,,,5134.0,90.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74344,OWID_ENG,Europe,England,2020-05-20,,,,,,,,,,,,,,921.0,16.286,8115.0,143.501,,,5062.0,89.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74345,OWID_ENG,Europe,England,2020-05-21,,,,,,,,,,,,,,894.0,15.809,7903.0,139.752,,,5014.0,88.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74346,OWID_ENG,Europe,England,2020-05-22,,,,,,,,,,,,,,852.0,15.066,7761.0,137.241,,,4914.0,86.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74347,OWID_ENG,Europe,England,2020-05-23,,,,,,,,,,,,,,815.0,14.412,7428.0,131.353,,,4747.0,83.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74348,OWID_ENG,Europe,England,2020-05-24,,,,,,,,,,,,,,786.0,13.899,7415.0,131.123,,,4571.0,80.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74349,OWID_ENG,Europe,England,2020-05-25,,,,,,,,,,,,,,771.0,13.634,7448.0,131.706,,,4336.0,76.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74350,OWID_ENG,Europe,England,2020-05-26,,,,,,,,,,,,,,756.0,13.369,7305.0,129.178,,,4162.0,73.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74351,OWID_ENG,Europe,England,2020-05-27,,,,,,,,,,,,,,696.0,12.308,6836.0,120.884,,,4019.0,71.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74352,OWID_ENG,Europe,England,2020-05-28,,,,,,,,,,,,,,663.0,11.724,6528.0,115.438,,,3874.0,68.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74353,OWID_ENG,Europe,England,2020-05-29,,,,,,,,,,,,,,630.0,11.141,6250.0,110.522,,,3735.0,66.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74354,OWID_ENG,Europe,England,2020-05-30,,,,,,,,,,,,,,628.0,11.105,5972.0,105.606,,,3697.0,65.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74355,OWID_ENG,Europe,England,2020-05-31,,,,,,,,,,,,,,606.0,10.716,5933.0,104.916,,,3646.0,64.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74356,OWID_ENG,Europe,England,2020-06-01,,,,,,,,,,,,,,584.0,10.327,5954.0,105.287,,,3670.0,64.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74357,OWID_ENG,Europe,England,2020-06-02,,,,,,,,,,,,,,553.0,9.779,5827.0,103.042,,,3645.0,64.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74358,OWID_ENG,Europe,England,2020-06-03,,,,,,,,,,,,,,523.0,9.248,5600.0,99.027,,,3547.0,62.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74359,OWID_ENG,Europe,England,2020-06-04,,,,,,,,,,,,,,494.0,8.736,5398.0,95.455,,,3435.0,60.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74360,OWID_ENG,Europe,England,2020-06-05,,,,,,,,,,,,,,481.0,8.506,5213.0,92.184,,,3316.0,58.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74361,OWID_ENG,Europe,England,2020-06-06,,,,,,,,,,,,,,473.0,8.364,5004.0,88.488,,,3156.0,55.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74362,OWID_ENG,Europe,England,2020-06-07,,,,,,,,,,,,,,448.0,7.922,4820.0,85.234,,,3033.0,53.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74363,OWID_ENG,Europe,England,2020-06-08,,,,,,,,,,,,,,443.0,7.834,4830.0,85.411,,,2859.0,50.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74364,OWID_ENG,Europe,England,2020-06-09,,,,,,,,,,,,,,427.0,7.551,4665.0,82.493,,,2703.0,47.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74365,OWID_ENG,Europe,England,2020-06-10,,,,,,,,,,,,,,384.0,6.79,4447.0,78.638,,,2614.0,46.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74366,OWID_ENG,Europe,England,2020-06-11,,,,,,,,,,,,,,334.0,5.906,4179.0,73.899,,,2486.0,43.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74367,OWID_ENG,Europe,England,2020-06-12,,,,,,,,,,,,,,336.0,5.942,4136.0,73.139,,,2404.0,42.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74368,OWID_ENG,Europe,England,2020-06-13,,,,,,,,,,,,,,339.0,5.995,4000.0,70.734,,,2363.0,41.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74369,OWID_ENG,Europe,England,2020-06-14,,,,,,,,,,,,,,343.0,6.065,3973.0,70.256,,,2346.0,41.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74370,OWID_ENG,Europe,England,2020-06-15,,,,,,,,,,,,,,327.0,5.782,3920.0,69.319,,,2363.0,41.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74371,OWID_ENG,Europe,England,2020-06-16,,,,,,,,,,,,,,327.0,5.782,3934.0,69.567,,,2320.0,41.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74372,OWID_ENG,Europe,England,2020-06-17,,,,,,,,,,,,,,300.0,5.305,3826.0,67.657,,,2252.0,39.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74373,OWID_ENG,Europe,England,2020-06-18,,,,,,,,,,,,,,299.0,5.287,3681.0,65.093,,,2234.0,39.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74374,OWID_ENG,Europe,England,2020-06-19,,,,,,,,,,,,,,283.0,5.004,3575.0,63.218,,,2189.0,38.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74375,OWID_ENG,Europe,England,2020-06-20,,,,,,,,,,,,,,297.0,5.252,3423.0,60.531,,,2108.0,37.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74376,OWID_ENG,Europe,England,2020-06-21,,,,,,,,,,,,,,265.0,4.686,3373.0,59.646,,,2017.0,35.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74377,OWID_ENG,Europe,England,2020-06-22,,,,,,,,,,,,,,296.0,5.234,3417.0,60.424,,,1970.0,34.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74378,OWID_ENG,Europe,England,2020-06-23,,,,,,,,,,,,,,266.0,4.704,3288.0,58.143,,,1891.0,33.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74379,OWID_ENG,Europe,England,2020-06-24,,,,,,,,,,,,,,264.0,4.668,3223.0,56.994,,,1819.0,32.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74380,OWID_ENG,Europe,England,2020-06-25,,,,,,,,,,,,,,236.0,4.173,3066.0,54.218,,,1763.0,31.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74381,OWID_ENG,Europe,England,2020-06-26,,,,,,,,,,,,,,226.0,3.996,2859.0,50.557,,,1758.0,31.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74382,OWID_ENG,Europe,England,2020-06-27,,,,,,,,,,,,,,233.0,4.12,2819.0,49.85,,,1783.0,31.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74383,OWID_ENG,Europe,England,2020-06-28,,,,,,,,,,,,,,236.0,4.173,2818.0,49.832,,,1723.0,30.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74384,OWID_ENG,Europe,England,2020-06-29,,,,,,,,,,,,,,228.0,4.032,3024.0,53.475,,,1577.0,27.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74385,OWID_ENG,Europe,England,2020-06-30,,,,,,,,,,,,,,238.0,4.209,2665.0,47.126,,,1491.0,26.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74386,OWID_ENG,Europe,England,2020-07-01,,,,,,,,,,,,,,220.0,3.89,2509.0,44.368,,,1430.0,25.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74387,OWID_ENG,Europe,England,2020-07-02,,,,,,,,,,,,,,211.0,3.731,2410.0,42.617,,,1323.0,23.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74388,OWID_ENG,Europe,England,2020-07-03,,,,,,,,,,,,,,202.0,3.572,2294.0,40.566,,,1221.0,21.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74389,OWID_ENG,Europe,England,2020-07-04,,,,,,,,,,,,,,186.0,3.289,2152.0,38.055,,,1132.0,20.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74390,OWID_ENG,Europe,England,2020-07-05,,,,,,,,,,,,,,190.0,3.36,2100.0,37.135,,,1108.0,19.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74391,OWID_ENG,Europe,England,2020-07-06,,,,,,,,,,,,,,188.0,3.324,2099.0,37.118,,,1086.0,19.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74392,OWID_ENG,Europe,England,2020-07-07,,,,,,,,,,,,,,178.0,3.148,2010.0,35.544,,,1045.0,18.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74393,OWID_ENG,Europe,England,2020-07-08,,,,,,,,,,,,,,164.0,2.9,1888.0,33.386,,,985.0,17.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74394,OWID_ENG,Europe,England,2020-07-09,,,,,,,,,,,,,,167.0,2.953,1801.0,31.848,,,972.0,17.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74395,OWID_ENG,Europe,England,2020-07-10,,,,,,,,,,,,,,162.0,2.865,1746.0,30.875,,,930.0,16.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74396,OWID_ENG,Europe,England,2020-07-11,,,,,,,,,,,,,,152.0,2.688,1640.0,29.001,,,907.0,16.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74397,OWID_ENG,Europe,England,2020-07-12,,,,,,,,,,,,,,139.0,2.458,1611.0,28.488,,,848.0,14.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74398,OWID_ENG,Europe,England,2020-07-13,,,,,,,,,,,,,,138.0,2.44,1612.0,28.506,,,835.0,14.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74399,OWID_ENG,Europe,England,2020-07-14,,,,,,,,,,,,,,123.0,2.175,1506.0,26.631,,,809.0,14.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74400,OWID_ENG,Europe,England,2020-07-15,,,,,,,,,,,,,,136.0,2.405,1489.0,26.331,,,784.0,13.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74401,OWID_ENG,Europe,England,2020-07-16,,,,,,,,,,,,,,118.0,2.087,1348.0,23.837,,,762.0,13.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
74402,OWID_ENG,Europe,England,2020-07-17,,,,,,,,,,,,,,122.0,2.157,1346.0,23.802,,,741.0,13.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56550000.0,,,,
